723	911	22.4316661	13275.0	6400.0	0.9999670562557352	825	46	36	[723, 673, 672, 677, 676, 405, 681, 486, 534, 485, 479, 478, 477, 476, 503, 504, 505, 506, 507, 508, 666, 668, 850, 849, 853, 906, 907, 911]
893	379	3.0840277	16103.0	7214.0	0.9999999999999998	109	0	0	[893, 887, 859, 852, 848, 664, 662, 654, 649, 647, 648, 824, 637, 814, 470, 815, 810, 811, 865, 736, 732, 414, 415, 416, 925, 379]
393	910	5.6080701	13716.0	6215.0	0.9983275168290143	211	0	0	[393, 394, 395, 396, 603, 605, 402, 403, 404, 487, 486, 534, 485, 479, 478, 477, 476, 503, 504, 505, 506, 507, 508, 666, 668, 850, 852, 859, 860, 909, 910]
149	930	12.7640634	14011.0	5901.0	0.9971492024493162	428	57	25	[149, 695, 694, 699, 698, 537, 703, 702, 477, 476, 503, 504, 505, 506, 507, 508, 666, 665, 520, 669, 904, 905, 930]
214	443	6.5714387	13947.0	6142.0	0.9999794430621894	237	0	0	[214, 760, 769, 771, 585, 587, 396, 603, 605, 402, 403, 404, 487, 486, 534, 485, 479, 478, 477, 476, 503, 634, 639, 641, 648, 650, 841, 843, 847, 857, 885, 444, 443]
875	378	6.7897476	14139.0	6017.0	1.0	189	0	0	[875, 461, 460, 873, 870, 867, 864, 732, 414, 726, 720, 714, 390, 387, 389, 924, 378]
96	801	8.9489719	10926.0	5273.0	0.9974814609448449	348	3	0	[96, 642, 575, 571, 569, 499, 565, 558, 556, 555, 436, 437, 535, 536, 398, 603, 396, 395, 394, 393, 392, 391, 390, 387, 801]
917	911	14.0986762	19100.0	9180.0	0.9925013620750776	513	0	0	[917, 782, 787, 789, 795, 799, 807, 583, 604, 603, 398, 536, 535, 437, 436, 435, 495, 494, 493, 492, 496, 497, 532, 531, 530, 528, 527, 525, 526, 542, 902, 515, 905, 908, 911]
608	894	8.5954487	12208.0	4738.0	0.9999999992476354	346	0	0	[608, 610, 679, 403, 404, 405, 406, 407, 408, 537, 473, 472, 471, 470, 469, 468, 467, 457, 466, 465, 861, 888, 894]
171	892	18.8300518	9999999.0	0.0	0.0	0	314	360	[]
365	255	19.9665289	17547.0	8022.0	0.9977421426665086	730	1	0	[365, 911, 908, 905, 515, 902, 542, 526, 525, 527, 528, 530, 531, 532, 497, 496, 492, 493, 494, 495, 435, 436, 437, 535, 536, 398, 603, 604, 583, 709, 805, 806, 802, 801, 255]
217	911	13.8390134	13738.0	6573.0	0.9999635885430584	520	0	0	[217, 763, 772, 423, 424, 425, 426, 593, 595, 611, 613, 553, 434, 435, 495, 494, 493, 492, 496, 497, 532, 531, 530, 528, 527, 525, 526, 542, 902, 515, 905, 908, 911]
525	248	13.4247435	11848.0	5319.0	0.9994239734494694	417	74	36	[525, 527, 528, 530, 531, 532, 497, 496, 492, 493, 494, 495, 435, 436, 437, 535, 536, 398, 603, 604, 583, 807, 803, 804, 798, 794, 248]
98	914	0.0637997	9999999.0	0.0	0.0	0	1	0	[]
